2453797.82791 17.825 0.022 4.24 778.0
2453798.87610 17.802 0.020 4.29 591.0
2453801.79847 17.818 0.026 5.02 697.0
2453803.78866 17.814 0.022 3.60 864.0
2453804.83144 17.816 0.024 4.97 557.0
2453805.86887 17.812 0.021 4.12 639.0
2453806.86562 17.839 0.021 4.73 540.0
2453808.83861 17.732 0.023 4.57 816.0
2453809.84230 17.856 0.024 4.54 827.0
2453810.89038 17.832 0.022 4.04 847.0
2453811.91754 17.840 0.034 4.45 1807.0
2453813.90317 17.810 0.021 3.88 759.0
2453814.90076 17.794 0.020 4.33 712.0
2453818.81064 17.758 0.023 4.94 673.0
2453819.87429 17.825 0.018 3.99 537.0
2453820.83802 17.790 0.018 4.33 493.0
2453821.84220 17.809 0.018 4.23 524.0
2453822.89258 17.764 0.018 4.21 586.0
2453823.85653 17.843 0.020 4.40 516.0
2453824.85419 17.881 0.027 5.66 572.0
2453825.87604 17.837 0.022 4.62 589.0
2453826.85391 17.777 0.020 4.58 583.0
2453827.87681 17.825 0.019 4.30 508.0
2453828.85229 17.751 0.024 5.68 534.0
2453829.83047 17.858 0.020 4.28 515.0
2453830.82575 17.789 0.020 4.24 602.0
2453832.81456 17.775 0.018 3.80 521.0
2453832.85064 17.883 0.019 3.79 527.0
2453833.72576 17.825 0.019 4.28 546.0
2453834.86303 17.866 0.020 4.10 583.0
2453835.81352 17.804 0.018 3.89 564.0
2453836.81837 17.803 0.021 4.35 668.0
2453837.80844 17.837 0.021 3.88 670.0
2453838.81261 17.813 0.026 4.99 706.0
2453839.82473 17.848 0.024 4.24 788.0
2453840.81573 17.806 0.023 4.33 816.0
2453841.79388 17.836 0.023 4.11 868.0
2453845.79554 17.820 0.026 5.29 630.0
2453846.79913 17.750 0.019 4.22 535.0
2453847.88025 17.779 0.022 4.40 659.0
2453848.82293 17.861 0.019 3.96 543.0
2453849.83450 17.798 0.018 3.40 625.0
2453850.76895 17.769 0.021 4.24 613.0
2453851.77881 17.811 0.029 6.28 525.0
2453852.76736 17.838 0.023 4.63 576.0
2453853.76004 17.788 0.015 3.44 467.0
2453856.74896 17.851 0.021 3.77 626.0
2453858.80915 17.885 0.029 6.53 481.0
2453859.75918 17.838 0.022 5.22 486.0
2453860.89933 17.856 0.026 4.94 750.0
2453861.74122 17.811 0.022 4.51 533.0
2453862.75848 17.853 0.020 3.78 642.0
2453863.77018 17.781 0.017 3.57 563.0
2453864.75938 17.767 0.017 3.49 550.0
2453865.65025 17.822 0.023 4.48 805.0
2453866.65436 17.824 0.023 4.19 791.0
2453867.79772 17.833 0.022 3.58 811.0
2453868.65341 17.785 0.029 4.39 1200.0
2453869.81028 17.957 0.038 4.80 1375.0
2453873.63542 17.832 0.021 4.14 631.0
2453874.85744 17.803 0.021 4.17 662.0
2453875.62556 17.868 0.020 4.07 507.0
2453877.62086 17.849 0.018 4.35 479.0
2453880.73193 17.780 0.019 4.42 502.0
2453881.73169 17.865 0.019 3.76 600.0
2453882.66674 17.790 0.018 3.77 533.0
2453883.71930 17.797 0.021 4.57 518.0
2453886.68095 17.804 0.019 4.54 481.0
2453887.67363 17.833 0.017 3.88 476.0
2453889.82842 17.886 0.022 4.24 624.0
2453890.61903 17.838 0.023 4.44 701.0
2453891.75176 17.829 0.022 4.79 538.0
2453892.81372 17.853 0.021 4.39 594.0
2453893.70869 17.835 0.027 5.97 510.0
2453894.75036 17.771 0.025 5.83 545.0
2453896.69867 17.831 0.024 4.57 818.0
2453900.60657 17.833 0.024 4.41 830.0
2453901.62320 17.816 0.023 4.69 650.0
2453902.63777 17.821 0.020 4.06 592.0
2453903.74802 17.827 0.025 5.14 603.0
2453904.62085 17.798 0.018 4.01 512.0
2453905.62108 17.813 0.018 3.82 517.0
2453906.60921 17.762 0.022 4.42 606.0
2453907.67039 17.718 0.026 5.96 567.0
2453908.60573 17.707 0.018 3.79 695.0
2453909.60515 17.755 0.017 3.97 537.0
2453910.66635 17.794 0.020 4.42 489.0
2453912.60660 17.871 0.016 3.23 543.0
2453913.60414 17.827 0.016 3.48 445.0
2453914.62224 17.801 0.018 4.00 543.0
2453915.60205 17.802 0.020 4.59 501.0
2453916.67787 17.851 0.020 4.42 523.0
2453917.69369 17.895 0.024 4.93 582.0
2453918.69632 17.733 0.018 3.88 518.0
2453919.63348 17.784 0.023 5.10 553.0
2453920.58549 17.784 0.023 5.26 514.0
2453920.86305 17.780 0.021 4.25 779.0
2453921.59759 17.781 0.029 5.91 699.0
2453931.58364 17.829 0.025 4.83 677.0
2453931.72124 17.829 0.022 4.41 600.0
2453932.67904 17.821 0.019 3.87 589.0
2453933.58781 17.820 0.017 3.53 563.0
2453934.55847 17.814 0.019 3.63 623.0
2453935.63667 17.817 0.020 4.80 447.0
2453936.55900 17.828 0.021 4.40 574.0
2453937.63459 17.889 0.023 4.40 555.0
2453938.56765 17.787 0.022 4.40 620.0
2453940.70791 17.779 0.016 3.91 412.0
2453944.64944 17.782 0.018 5.02 443.0
2453945.58909 17.812 0.022 4.66 598.0
2453946.58633 17.809 0.024 5.20 545.0
2453950.59859 17.738 0.018 4.14 526.0
2453951.62763 17.830 0.022 4.52 607.0
2453956.63525 17.923 0.034 5.45 938.0
2453957.57309 17.722 0.031 5.59 1246.0
2453958.65349 17.814 0.026 4.92 787.0
2453959.58553 17.799 0.026 5.50 599.0
2453960.57377 17.805 0.017 3.79 470.0
2453963.61514 17.758 0.017 3.80 508.0
2453964.60319 17.803 0.017 3.82 462.0
2453965.59174 17.778 0.017 4.02 478.0
2453966.57966 17.785 0.019 3.96 538.0
2453967.61205 17.804 0.024 5.37 529.0
2453968.56613 17.733 0.020 4.33 564.0
2453969.57365 17.806 0.019 4.27 494.0
2453970.58680 17.843 0.025 5.58 428.0
2453971.61853 17.801 0.030 6.66 521.0
2453973.64821 17.801 0.022 5.47 471.0
2453974.58403 17.759 0.022 5.38 517.0
2453975.57558 17.823 0.019 4.18 519.0
2453976.57312 17.823 0.020 4.34 532.0
2453979.59192 17.726 0.028 6.72 571.0
2453982.52443 17.741 0.029 6.21 800.0
2453986.64974 17.734 0.031 6.50 850.0
2453987.56970 17.805 0.022 4.31 735.0
2453988.58697 17.805 0.016 3.62 540.0
2453989.65238 17.726 0.031 6.97 728.0
2453991.54543 17.798 0.024 5.36 563.0
2453994.62434 17.842 0.032 6.95 606.0
2453995.64834 17.766 0.025 5.59 663.0
2453999.54804 17.815 0.024 5.16 556.0
2454001.57147 17.824 0.021 3.98 658.0
2454002.57242 17.776 0.018 4.24 518.0
2454004.59114 17.902 0.039 7.41 638.0
2454005.60657 17.760 0.024 5.05 651.0
2454006.59217 17.785 0.021 4.46 619.0
2454015.53583 17.844 0.036 6.29 844.0
2454017.51050 17.796 0.022 4.62 625.0
2454019.51469 17.885 0.028 5.18 692.0
2454021.52070 17.884 0.036 6.07 876.0
2454024.55032 17.781 0.026 5.43 668.0
2454026.54585 17.831 0.023 4.81 642.0
2454029.50126 17.751 0.033 6.56 712.0
2454146.89161 17.792 0.038 6.11 1197.0
2454154.88647 17.833 0.022 4.09 656.0
2454157.85727 17.828 0.023 4.15 734.0
2454159.87350 17.815 0.027 5.00 732.0
2454162.81997 17.805 0.035 5.88 1042.0
2454164.86063 17.836 0.025 4.19 974.0
2454166.87647 17.832 0.032 5.18 1066.0
2454169.78625 17.868 0.029 4.50 1084.0
2454174.79851 17.751 0.030 5.60 889.0
2454176.79153 17.843 0.026 4.93 774.0
2454177.84528 17.759 0.022 4.75 582.0
2454178.88804 17.822 0.025 4.90 649.0
2454180.78410 17.770 0.028 6.09 608.0
2454181.87051 17.847 0.022 4.35 619.0
2454183.75706 17.800 0.023 4.72 681.0
2454184.80545 17.802 0.023 4.92 582.0
2454187.88771 17.805 0.026 5.65 509.0
2454190.81653 17.809 0.026 5.04 749.0
2454191.91666 17.877 0.030 5.20 798.0
2454192.83526 17.777 0.025 4.87 775.0
2454193.84619 17.793 0.026 4.99 833.0
2454194.86781 17.795 0.024 4.54 756.0
2454196.85631 17.863 0.026 4.48 817.0
2454202.83760 17.812 0.021 4.03 664.0
2454203.82575 17.790 0.020 4.12 648.0
2454204.82120 17.860 0.022 4.02 639.0
2454205.81629 17.811 0.021 4.56 529.0
2454207.81835 17.843 0.020 3.72 577.0
2454208.84186 17.828 0.021 4.05 596.0
2454213.81706 17.819 0.019 3.63 600.0
2454215.82334 17.856 0.022 4.15 595.0
2454216.78109 17.776 0.023 5.03 601.0
2454217.78891 17.827 0.018 3.35 617.0
2454218.84384 17.777 0.024 4.99 622.0
2454219.87401 17.810 0.028 5.40 656.0
2454220.81097 17.765 0.023 4.31 769.0
2454222.77680 17.803 0.028 4.75 940.0
2454224.89617 17.804 0.029 4.15 1244.0
2454228.77397 17.877 0.030 4.70 1051.0
2454229.75868 17.783 0.026 5.29 746.0
2454230.74246 17.860 0.027 4.97 632.0
2454231.74485 17.837 0.024 4.60 790.0
2454232.75634 17.884 0.030 5.34 836.0
2454234.65129 17.815 0.030 5.62 821.0
2454235.71806 17.867 0.021 3.78 754.0
2454238.76806 17.785 0.026 5.31 683.0
2454239.74717 17.826 0.022 4.46 629.0
2454240.89088 17.883 0.027 4.54 826.0
2454243.78674 17.863 0.027 4.93 728.0
2454244.76186 17.792 0.022 4.08 700.0
2454245.75268 17.835 0.020 4.16 492.0
2454246.81036 17.840 0.024 4.18 755.0
2454250.83574 17.726 0.030 5.25 1050.0
2454256.67266 17.802 0.030 5.73 762.0
2454258.68220 17.832 0.026 5.01 690.0
2454267.64745 17.777 0.022 4.62 731.0
2454268.81606 17.797 0.020 3.74 685.0
2454269.62593 17.841 0.020 4.11 567.0
2454272.67649 17.782 0.020 3.91 604.0
2454273.72561 17.841 0.025 4.14 762.0
2454274.52227 17.850 0.033 5.30 1100.0
2454275.67708 17.840 0.028 4.73 870.0
2454277.63448 17.777 0.023 4.41 734.0
2454278.65042 17.855 0.029 5.27 745.0
2454283.59573 17.795 0.027 4.57 1015.0
2454284.57975 17.775 0.028 4.48 1008.0
2454285.58370 17.754 0.029 4.45 1080.0
2454286.58263 17.844 0.025 4.56 887.0
2454289.61752 17.845 0.033 6.13 740.0
2454290.64895 17.815 0.028 5.94 518.0
2454291.70375 17.820 0.023 4.54 589.0
2454292.56515 17.835 0.021 4.25 608.0
2454293.57142 17.850 0.020 4.26 568.0
2454294.56432 17.803 0.022 4.33 679.0
2454295.58615 17.840 0.022 4.59 538.0
2454296.57307 17.861 0.020 3.98 529.0
2454297.63620 17.795 0.019 3.86 497.0
2454298.61114 17.840 0.022 4.48 506.0
2454299.58149 17.830 0.020 4.14 547.0
